,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
1555,84136841,669900.0,4.0,4391.0,4,6.0,2,16,0,-97.9746322631836,1,4.75,30.1993236541748,13939.2,40,2,78737,2.01,2020-07-08,7,2020,581908.0
1556,121658104,245000.0,2.0,1340.0,3,5.0,1,11,2,-97.6183776855469,1,2.0,30.3478126525879,4399.0,60,3,78754,1.98,2020-07-31,7,2020,268185.172727273
1557,89406316,789000.0,4.0,3453.0,4,6.0,2,16,0,-97.9758758544922,1,4.6,30.1973628997803,13503.6,59,8,78737,2.01,2020-04-30,4,2020,581908.0
1558,2089856310,389990.0,3.0,2471.0,4,7.0,2,16,1,-97.9700393676758,1,3.9,30.2029666900635,8712.0,25,6,78737,2.01,2020-01-28,1,2020,581908.0
1559,202137310,530000.0,5.0,2877.0,4,6.0,1,16,0,-97.9828033447266,1,4.3,30.1965942382813,8712.0,1,2,78737,2.01,2020-09-16,9,2020,581908.0
1560,114157308,465000.0,3.0,2557.0,4,8.0,1,15,0,-97.970085144043,0,2.4,30.2015819549561,8886.0,37,2,78737,2.01,2020-06-05,6,2020,581908.0
1561,29407593,250000.0,2.0,1428.0,4,3.66666666666667,1,14,1,-97.6534652709961,1,1.36666666666667,30.3140983581543,6534.0,54,3,78724,1.98,2020-10-15,10,2020,305087.3
1562,119629281,985000.0,6.0,4968.0,5,6.66666666666667,1,16,1,-97.9935607910156,1,6.63333333333333,30.1994552612305,147668.4,80,4,78737,2.01,2020-12-16,12,2020,581908.0
1563,29404579,319000.0,2.0,1185.0,3,3.66666666666667,1,14,1,-97.6532897949219,1,1.5,30.3069763183594,9016.0,55,2,78724,1.98,2020-02-12,2,2020,305087.3
1564,119618305,450000.0,3.0,2611.0,4,6.0,1,16,0,-97.9713821411133,1,4.95,30.2012634277344,7840.0,58,1,78737,2.01,2020-07-15,7,2020,581908.0
1565,121657577,258000.0,3.0,2068.0,3,5.0,2,11,2,-97.6181564331055,1,2.0,30.3463687896729,4965.0,26,1,78754,1.98,2020-06-15,6,2020,268185.172727273
1566,29404566,390000.0,2.0,2114.0,4,3.66666666666667,2,14,1,-97.6543655395508,1,1.46666666666667,30.3083610534668,10454.0,86,4,78724,1.98,2020-11-16,11,2020,305087.3
1567,121657064,285000.0,3.0,2305.0,3,5.0,2,11,2,-97.6193161010742,1,2.06666666666667,30.3488674163818,5227.0,33,4,78754,1.98,2020-09-17,9,2020,268185.172727273
1568,28595764,775500.0,5.0,4159.0,6,6.66666666666667,2,16,1,-97.9878692626953,1,7.0,30.2025604248047,48787.2,51,7,78737,2.01,2020-07-30,7,2020,581908.0
1569,29404549,339000.0,2.0,1553.0,3,3.66666666666667,2,14,1,-97.6534271240234,1,1.46666666666667,30.3065147399902,8577.0,50,2,78724,1.98,2020-02-13,2,2020,305087.3
1570,125916046,339500.0,3.0,2781.0,5,5.0,2,11,2,-97.6191329956055,1,2.06666666666667,30.3474292755127,10410.0,33,1,78754,1.98,2020-11-05,11,2020,268185.172727273
1571,70327046,290000.0,3.0,1665.0,3,3.66666666666667,2,14,1,-97.6534576416016,1,1.36666666666667,30.3157691955566,4748.0,29,1,78724,1.98,2020-05-13,5,2020,305087.3
1572,250400244,855000.0,3.0,3349.0,4,6.66666666666667,1,16,1,-98.0083923339844,1,5.73333333333333,30.2116241455078,65340.0,56,2,78737,2.01,2020-10-06,10,2020,581908.0
1573,145653545,269500.0,3.0,2101.0,4,5.0,2,11,2,-97.6213073730469,1,2.1,30.3470363616943,4399.0,28,1,78754,1.98,2020-06-09,6,2020,268185.172727273
1574,70327045,330000.0,2.0,1352.0,3,3.66666666666667,1,14,1,-97.6535720825195,1,1.36666666666667,30.3156814575195,5619.0,50,1,78724,1.98,2020-08-03,8,2020,305087.3
1575,29404543,200000.0,2.0,1106.0,3,3.66666666666667,1,14,1,-97.6548614501953,1,1.5,30.3069362640381,8799.0,20,5,78724,1.98,2020-04-20,4,2020,305087.3
1576,89412227,410000.0,4.0,3550.0,4,6.0,2,16,0,-97.9738311767578,1,4.75,30.2005462646484,16552.8,67,4,78737,2.01,2020-09-17,9,2020,581908.0
1577,67389591,525000.0,4.0,3597.0,5,6.0,2,16,0,-97.9781265258789,1,4.55,30.1994152069092,17859.6,72,4,78737,2.01,2020-10-21,10,2020,581908.0
1578,2090973710,874900.0,4.0,3718.0,4,6.66666666666667,1,16,1,-98.0152816772461,1,5.33333333333333,30.2141513824463,65340.0,39,7,78737,2.01,2020-03-06,3,2020,581908.0
1579,122187710,395000.0,2.0,1851.0,2,6.0,1,16,0,-97.9816284179688,1,4.3,30.197151184082,11325.6,30,5,78737,2.01,2020-01-10,1,2020,581908.0
1580,70338522,299900.0,3.0,2079.0,4,5.0,2,11,2,-97.646858215332,1,3.23333333333333,30.3390350341797,13503.6,40,4,78754,1.98,2020-05-05,5,2020,268185.172727273
1581,2129847996,364500.0,4.0,3860.0,4,6.66666666666667,1,16,1,-97.9789962768555,1,7.56666666666667,30.2092094421387,7840.0,80,8,78737,2.01,2020-09-18,9,2020,581908.0
1582,28595683,615000.0,2.0,3013.0,4,6.66666666666667,2,16,1,-97.9866104125977,1,7.06666666666667,30.209342956543,78408.0,45,6,78737,2.01,2020-06-22,6,2020,581908.0
1583,84138676,580000.0,4.0,3907.0,5,6.0,2,16,0,-97.9766235351562,1,4.65,30.2028255462646,16988.4,41,3,78737,2.01,2020-06-30,6,2020,581908.0
1584,28595671,725000.0,4.0,3672.0,4,6.66666666666667,2,16,1,-97.9833145141602,1,7.3,30.2148323059082,89733.6,30,3,78737,2.01,2020-09-16,9,2020,581908.0
1585,28595661,494900.0,3.0,2965.0,4,6.66666666666667,1,16,1,-97.9860305786133,1,7.13333333333333,30.2051906585693,87120.0,36,3,78737,2.01,2020-06-26,6,2020,581908.0
1586,125232159,995000.0,7.0,5253.0,5,6.66666666666667,2,16,1,-98.0134887695312,1,5.4,30.204517364502,65775.6,40,1,78737,2.01,2020-06-12,6,2020,581908.0
1587,67388653,410000.0,2.0,2576.0,4,6.0,1,16,0,-97.9850616455078,1,4.2,30.1965599060059,11325.6,66,2,78737,2.01,2020-10-20,10,2020,581908.0
1588,28595653,699900.0,6.0,3811.0,4,6.66666666666667,1,16,1,-97.9960632324219,1,6.5,30.2116661071777,99316.8,40,2,78737,2.01,2020-02-05,2,2020,581908.0
1589,67389638,440000.0,2.0,2114.0,3,6.0,1,16,0,-97.9873504638672,1,4.25,30.1993713378906,9757.0,40,2,78737,2.01,2020-08-14,8,2020,581908.0
1590,28601137,520000.0,3.0,2662.0,3,6.66666666666667,1,16,1,-97.9768524169922,1,7.7,30.2155361175537,75358.8,39,4,78737,2.01,2020-07-10,7,2020,581908.0
1591,67389636,379000.0,2.0,2027.0,3,6.0,1,16,0,-97.9869232177734,1,4.25,30.1996536254883,9374.0,150,2,78737,2.01,2020-09-14,9,2020,581908.0
1592,67389634,385000.0,2.0,2148.0,3,6.0,1,16,0,-97.9863204956055,1,4.25,30.2004356384277,4199.0,50,3,78737,2.01,2020-08-03,8,2020,581908.0
1593,29489133,1075000.0,5.0,3722.0,3,7.0,1,17,1,-97.97900390625,1,6.83333333333333,30.2201690673828,412948.8,36,2,78737,1.98,2020-07-14,7,2020,581908.0
1594,28595623,475000.0,2.0,2584.0,3,6.66666666666667,1,16,1,-97.9953918457031,1,6.53333333333333,30.20583152771,100188.0,38,2,78737,2.01,2020-06-04,6,2020,581908.0
1595,67389622,394500.0,2.0,2034.0,3,6.0,1,16,0,-97.9874877929688,1,4.3,30.1999416351318,10454.0,34,2,78737,2.01,2020-08-21,8,2020,581908.0
1596,250400120,1099900.0,5.0,4665.0,5,6.66666666666667,2,16,1,-98.0151290893555,1,5.33333333333333,30.2134418487549,68389.2,93,2,78737,2.01,2020-09-17,9,2020,581908.0
1597,28595620,485000.0,2.0,2084.0,3,6.66666666666667,1,16,1,-97.9976272583008,1,6.36666666666667,30.2058334350586,103672.8,61,3,78737,2.01,2020-07-23,7,2020,581908.0
1598,67388618,499900.0,4.0,3675.0,5,6.0,2,16,0,-97.977294921875,1,4.55,30.1979866027832,12196.8,40,2,78737,2.01,2020-03-31,3,2020,581908.0
1599,69686117,650000.0,4.0,3310.0,4,6.0,2,16,0,-97.977783203125,1,4.55,30.1984920501709,14374.8,74,2,78737,2.01,2020-11-12,11,2020,581908.0
1600,67388616,525000.0,4.0,3263.0,4,6.0,1,16,0,-97.9775314331055,1,4.5,30.1975650787354,12632.4,31,2,78737,2.01,2020-03-20,3,2020,581908.0
1601,67389614,384900.0,2.0,2174.0,3,6.0,1,16,0,-97.9860000610352,1,4.35,30.2010173797607,9496.0,28,2,78737,2.01,2020-07-31,7,2020,581908.0
1602,122188612,375000.0,2.0,1851.0,2,6.0,1,16,0,-97.983283996582,1,4.25,30.1970443725586,7361.0,1,1,78737,2.01,2020-03-12,3,2020,581908.0
1603,84132095,640000.0,4.0,3324.0,4,6.0,2,16,0,-97.975715637207,1,4.7,30.2015933990479,12196.8,86,13,78737,2.01,2020-11-02,11,2020,581908.0
1604,96603076,620000.0,5.0,4186.0,5,6.0,1,16,0,-97.9738540649414,1,4.75,30.1984577178955,13939.2,41,2,78737,2.01,2020-06-30,6,2020,581908.0
1605,67388575,440000.0,4.0,2621.0,5,6.0,1,16,0,-97.985221862793,1,4.25,30.1991882324219,8276.0,32,2,78737,2.01,2020-11-20,11,2020,581908.0
1606,67388571,430000.0,4.0,2793.0,4,6.0,2,16,0,-97.9853973388672,1,4.25,30.1982936859131,10890.0,81,3,78737,2.01,2020-10-28,10,2020,581908.0
1607,67388570,450000.0,3.0,2546.0,4,6.0,1,16,0,-97.9858932495117,1,4.25,30.1983547210693,10454.0,34,1,78737,2.01,2020-11-12,11,2020,581908.0
1608,67388568,265000.0,3.0,2350.0,4,6.0,1,16,0,-97.9856872558594,1,4.25,30.1989631652832,9321.0,101,5,78737,2.01,2020-09-17,9,2020,581908.0
1609,67388566,509900.0,3.0,2595.0,4,6.0,1,16,0,-97.9857025146484,1,4.3,30.1993007659912,9801.0,53,5,78737,2.01,2020-08-10,8,2020,581908.0
1610,28602064,762500.0,4.0,4248.0,4,6.66666666666667,1,16,1,-97.9967498779297,1,6.43333333333333,30.2026786804199,43995.6,40,10,78737,2.01,2020-11-17,11,2020,581908.0
1611,67388553,399900.0,3.0,2354.0,3,6.0,1,16,0,-97.9844818115234,1,4.3,30.1992912292481,8929.0,85,3,78737,2.01,2020-10-06,10,2020,581908.0
1612,29489111,330000.0,2.0,1642.0,3,7.0,1,17,1,-97.9725036621094,1,6.43333333333333,30.2188758850098,100623.6,36,2,78737,1.98,2020-02-19,2,2020,581908.0
1613,84137545,650000.0,5.0,4154.0,5,8.0,2,15,0,-97.9725036621094,0,2.2,30.2001628875732,17424.0,41,1,78737,2.01,2020-11-09,11,2020,581908.0
1614,84075031,497500.0,4.0,3802.0,5,6.66666666666667,2,16,1,-97.9793930053711,1,7.53333333333333,30.2111968994141,15246.0,34,1,78737,2.01,2020-09-16,9,2020,581908.0
1615,28595531,695000.0,3.0,3733.0,4,6.66666666666667,1,16,1,-97.9930725097656,1,6.73333333333333,30.218074798584,218671.2,40,6,78737,2.01,2020-10-26,10,2020,581908.0
1616,28602030,1685000.0,5.0,6101.0,5,6.66666666666667,2,16,1,-97.9924163818359,1,6.73333333333333,30.2011241912842,49222.8,40,1,78737,2.01,2020-03-03,3,2020,581908.0
1617,28602028,1450000.0,5.0,5733.0,5,6.66666666666667,1,16,1,-97.9955139160156,1,6.53333333333333,30.1999950408936,84506.4,40,1,78737,2.01,2020-09-10,9,2020,581908.0
1618,80075005,350000.0,2.0,2345.0,3,6.0,1,16,0,-97.9886093139648,1,4.2,30.1968193054199,9147.0,1,10,78737,2.01,2020-02-14,2,2020,581908.0
1619,84141504,619000.0,4.0,3424.0,5,6.0,2,16,0,-97.985710144043,1,4.25,30.198600769043,10018.0,91,3,78737,2.01,2020-08-21,8,2020,581908.0
1620,29488974,349000.0,2.0,1522.0,3,4.66666666666667,1,14,1,-97.8419494628906,1,1.33333333333333,30.2141609191894,7361.0,30,2,78749,1.98,2020-05-22,5,2020,420125.18490566
1621,29488973,395000.0,2.0,1968.0,3,4.66666666666667,1,14,1,-97.8422012329102,1,1.33333333333333,30.2142238616943,7492.0,20,1,78749,1.98,2020-11-12,11,2020,420125.18490566
1622,29488959,538300.0,2.0,1931.0,3,4.66666666666667,1,14,1,-97.8417205810547,1,1.26666666666667,30.2135238647461,9583.0,38,2,78749,1.98,2020-09-16,9,2020,420125.18490566
1623,79984482,210000.0,2.0,1774.0,3,3.66666666666667,1,15,1,-97.8405303955078,1,1.76666666666667,30.1458911895752,6490.0,30,1,78748,1.98,2020-06-24,6,2020,342922.829383886
1624,29513495,525000.0,2.0,2313.0,4,7.33333333333333,1,17,1,-97.8526153564453,1,1.13333333333333,30.1590881347656,7405.0,39,2,78748,1.98,2020-11-19,11,2020,342922.829383886
1625,80095966,380000.0,3.0,2835.0,4,3.66666666666667,2,15,1,-97.8391876220703,1,1.66666666666667,30.1457653045654,5662.0,35,2,78748,1.98,2020-11-18,11,2020,342922.829383886
1626,64489463,325000.0,2.0,1346.0,3,5.66666666666667,1,17,1,-97.8415222167969,1,1.8,30.1515884399414,5140.0,27,2,78748,1.98,2020-09-03,9,2020,342922.829383886
1627,29511988,599800.0,4.0,3074.0,4,7.33333333333333,2,17,1,-97.8743286132812,1,1.23333333333333,30.1728019714356,9975.0,30,1,78739,1.98,2020-10-19,10,2020,577840.075
1628,70345998,749000.0,4.0,3356.0,4,6.0,2,17,1,-97.8743362426758,1,3.43333333333333,30.2478103637695,10672.0,40,1,78735,1.98,2020-10-05,10,2020,1009542.2688172
1629,70346214,515000.0,3.0,2879.0,4,8.0,2,18,1,-97.9183197021484,1,2.13333333333333,30.1851959228516,9147.0,68,1,78739,1.98,2020-05-14,5,2020,577840.075
1630,80100212,365000.0,4.0,2931.0,4,8.0,2,18,1,-97.9231033325195,1,2.26666666666667,30.1899890899658,8363.0,66,5,78739,1.98,2020-07-14,7,2020,577840.075
1631,70346194,399990.0,4.0,3438.0,4,8.0,2,18,1,-97.9175872802734,1,2.16666666666667,30.1859664916992,9016.0,94,6,78739,1.98,2020-08-24,8,2020,577840.075
1632,70335189,695000.0,5.0,3988.0,4,8.66666666666667,2,18,1,-97.9079742431641,1,1.9,30.1863803863525,8973.0,40,1,78739,1.98,2020-11-23,11,2020,577840.075
1633,70346184,439900.0,4.0,2895.0,5,8.0,1,18,1,-97.9191665649414,1,2.2,30.1858673095703,10062.0,30,11,78739,1.98,2020-05-01,5,2020,577840.075
1634,29477423,285000.0,2.0,1901.0,4,6.66666666666667,1,17,1,-97.8800582885742,1,2.66666666666667,30.2372665405273,13068.0,88,6,78736,1.98,2020-09-04,9,2020,419269.671428571
1635,70346182,649900.0,4.0,3364.0,4,8.0,2,18,1,-97.9190216064453,1,2.16666666666667,30.186393737793,13068.0,65,2,78739,1.98,2020-08-24,8,2020,577840.075
1636,70346180,674900.0,4.0,3667.0,5,8.0,2,18,1,-97.9192123413086,1,2.16666666666667,30.1873226165771,9540.0,79,1,78739,1.98,2020-03-27,3,2020,577840.075
1637,29475920,350000.0,2.0,1416.0,4,6.66666666666667,1,17,1,-97.8881683349609,1,3.26666666666667,30.2449893951416,25264.8,29,1,78736,1.98,2020-02-21,2,2020,419269.671428571
1638,70346166,575000.0,4.0,3671.0,4,8.0,2,18,1,-97.9169769287109,1,2.1,30.1864948272705,9583.0,37,1,78739,1.98,2020-03-11,3,2020,577840.075
1639,70343165,895000.0,4.0,4849.0,5,8.66666666666667,2,18,1,-97.9201049804688,1,2.3,30.1923809051514,16552.8,63,1,78739,1.98,2020-09-02,9,2020,577840.075
1640,80095641,711700.0,3.0,3320.0,4,8.66666666666667,1,18,1,-97.9108581542969,1,1.86666666666667,30.1908721923828,16552.8,71,9,78739,1.98,2020-07-20,7,2020,577840.075
1641,70343141,555000.0,3.5,2705.0,4,8.66666666666667,2,18,1,-97.917236328125,1,2.16666666666667,30.1916484832764,9477.0,59,4,78739,1.98,2020-06-10,6,2020,577840.075
1642,70327904,580000.0,4.0,3367.0,4,6.66666666666667,2,17,1,-97.9006652832031,1,3.5,30.2391834259033,7623.0,40,4,78736,1.98,2020-07-02,7,2020,419269.671428571
1643,305425899,3175000.0,6.0,4853.0,4,5.66666666666667,1,16,1,-97.8837051391602,1,5.53333333333333,30.2680530548096,87991.2,3,1,78735,1.98,2020-08-10,8,2020,1009542.2688172
1644,29477998,384900.0,2.0,1682.0,3,6.66666666666667,1,17,1,-97.8976287841797,1,3.6,30.2383804321289,8232.0,57,2,78736,1.98,2020-09-17,9,2020,419269.671428571
1645,79981094,760000.0,4.0,4523.0,5,8.0,2,18,1,-97.9213409423828,1,2.26666666666667,30.1819229125977,9466.0,43,3,78739,1.98,2020-09-03,9,2020,577840.075
1646,79981093,639000.0,3.0,3481.0,4,8.0,1,18,1,-97.9210815429688,1,2.26666666666667,30.1819248199463,9583.0,112,2,78739,1.98,2020-10-08,10,2020,577840.075
1647,70335092,725000.0,4.0,3852.0,5,8.66666666666667,2,18,1,-97.9099044799805,1,1.9,30.1881847381592,10558.0,40,3,78739,1.98,2020-07-08,7,2020,577840.075
1648,29475899,479000.0,4.0,2000.0,4,6.66666666666667,1,17,1,-97.8892517089844,1,3.23333333333333,30.2422218322754,14810.4,66,2,78736,1.98,2020-06-15,6,2020,419269.671428571
1649,70327897,535000.0,4.0,3297.0,4,6.66666666666667,2,17,1,-97.9006958007812,1,3.5,30.2398014068604,7623.0,120,5,78736,1.98,2020-09-30,9,2020,419269.671428571
1650,70335083,665000.0,3.0,3038.0,3,8.66666666666667,1,18,1,-97.9080429077148,1,1.86666666666667,30.1874656677246,12196.8,61,2,78739,1.98,2020-08-21,8,2020,577840.075
1651,79981082,440000.0,3.0,2342.0,4,8.0,2,18,1,-97.9220275878906,1,2.23333333333333,30.1868515014648,6621.0,26,2,78739,1.98,2020-04-02,4,2020,577840.075
1652,79981077,490000.0,3.0,2714.0,4,8.0,2,18,1,-97.9222717285156,1,2.23333333333333,30.1871490478516,6621.0,28,1,78739,1.98,2020-10-27,10,2020,577840.075
1653,29477883,385000.0,3.0,1400.0,3,6.66666666666667,2,17,1,-97.8970718383789,1,3.6,30.2388801574707,11325.6,66,4,78736,1.98,2020-11-06,11,2020,419269.671428571
1654,29328879,799900.0,4.0,4133.0,4,5.66666666666667,1,16,1,-97.8576583862305,1,4.43333333333333,30.2745361328125,52272.0,80,6,78735,1.98,2020-08-06,8,2020,1009542.2688172
1655,80108067,712500.0,3.0,3495.0,4,8.66666666666667,1,18,1,-97.9106826782227,1,1.8,30.1914253234863,15246.0,40,5,78739,1.98,2020-10-30,10,2020,577840.075
1656,70327874,599900.0,4.0,3692.0,5,6.66666666666667,2,17,1,-97.9023590087891,1,3.6,30.2404975891113,12632.4,40,1,78736,1.98,2020-07-10,7,2020,419269.671428571
1657,29477371,516000.0,3.0,2158.0,3,6.0,1,17,1,-97.8508987426758,1,2.26666666666667,30.2373466491699,53578.8,1,1,78735,1.98,2020-03-10,3,2020,1009542.2688172
1658,70343054,559900.0,3.0,3185.0,4,8.66666666666667,1,18,1,-97.9081802368164,1,1.73333333333333,30.1900405883789,9670.0,29,3,78739,1.98,2020-03-06,3,2020,577840.075
1659,29512032,420000.0,2.0,1440.0,3,8.0,2,18,1,-97.9319458007812,1,2.7,30.1872215270996,88426.8,28,1,78737,1.98,2020-04-09,4,2020,581908.0
1660,79981030,475000.0,2.0,2228.0,4,8.0,1,18,1,-97.9227066040039,1,2.26666666666667,30.1888484954834,7274.0,70,15,78739,1.98,2020-08-12,8,2020,577840.075
1661,29475858,419900.0,2.0,1409.0,3,6.66666666666667,1,17,1,-97.8938598632812,1,3.5,30.2426834106445,13939.2,21,1,78736,1.98,2020-07-17,7,2020,419269.671428571
1662,70343015,600000.0,3.0,2882.0,4,8.66666666666667,1,18,1,-97.909797668457,1,1.83333333333333,30.1890296936035,12196.8,40,1,78739,1.98,2020-09-11,9,2020,577840.075
1663,79981012,509000.0,3.0,3123.0,4,8.0,2,18,1,-97.9211883544922,1,2.2,30.1894149780273,6621.0,38,3,78739,1.98,2020-07-10,7,2020,577840.075
1664,145656852,585000.0,3.0,2699.0,4,6.66666666666667,2,17,1,-97.8967132568359,1,3.4,30.2446022033691,9278.0,31,1,78736,1.98,2020-03-20,3,2020,419269.671428571
1665,83814507,475000.0,4.0,3245.0,4,8.0,2,18,1,-97.9251937866211,1,2.33333333333333,30.1874313354492,6751.0,38,10,78739,1.98,2020-02-28,2,2020,577840.075
1666,79981002,487500.0,2.0,2344.0,4,8.0,1,18,1,-97.9198455810547,1,2.16666666666667,30.1886825561523,10100.0,1,2,78739,1.98,2020-01-30,1,2020,577840.075
1667,29331364,1595000.0,5.0,5170.0,4,5.66666666666667,2,16,1,-97.8755264282227,1,5.36666666666667,30.2835845947266,68824.8,72,15,78735,1.98,2020-12-04,12,2020,1009542.2688172
1668,69809347,500000.0,2.0,2154.0,3,6.0,1,17,1,-97.8722457885742,1,3.3,30.249490737915,7840.0,60,3,78735,1.98,2020-12-15,12,2020,1009542.2688172
1669,89548988,574999.0,4.0,4047.0,5,8.0,2,18,1,-97.9331283569336,1,3.36666666666667,30.2217102050781,43995.6,1,6,78737,1.98,2020-01-31,1,2020,581908.0
1670,29477847,369000.0,2.0,1717.0,4,6.66666666666667,1,17,1,-97.8968887329102,1,3.6,30.2398586273193,6577.0,27,2,78736,1.98,2020-09-04,9,2020,419269.671428571
1671,29331343,1175000.0,3.0,3500.0,4,5.66666666666667,1,16,1,-97.874267578125,1,5.33333333333333,30.2840309143066,38768.4,37,10,78735,1.98,2020-05-07,5,2020,1009542.2688172
1672,29502924,700000.0,3.0,2603.0,4,8.0,1,18,1,-97.9225006103516,1,2.33333333333333,30.1994571685791,81457.2,113,3,78737,1.98,2020-11-16,11,2020,581908.0
1673,29328842,840000.0,3.0,3427.0,4,5.66666666666667,1,16,1,-97.8554000854492,1,4.3,30.2750854492188,90169.2,47,8,78735,1.98,2020-09-29,9,2020,1009542.2688172
1674,83825892,549900.0,4.0,3392.0,4,8.66666666666667,2,18,1,-97.9171524047852,1,2.06666666666667,30.2005996704102,12632.4,25,1,78739,1.98,2020-02-14,2,2020,577840.075
1675,83815833,3995000.0,6.0,6453.0,5,5.66666666666667,1,16,1,-97.8835983276367,1,5.73333333333333,30.2811965942383,64468.8,70,6,78735,1.98,2020-07-01,7,2020,1009542.2688172
1676,64470382,535000.0,3.0,2512.0,4,8.0,1,18,1,-97.9202346801758,1,2.3,30.2005634307861,46609.2,1,2,78737,1.98,2020-01-30,1,2020,581908.0
1677,60134331,729000.0,4.0,3640.0,4,6.0,2,17,1,-97.8829040527344,1,4.0,30.2547035217285,9016.0,50,2,78735,1.98,2020-06-19,6,2020,1009542.2688172
1678,29477826,310000.0,2.0,1273.0,3,6.66666666666667,1,17,1,-97.8972396850586,1,3.63333333333333,30.2408962249756,6751.0,50,2,78736,1.98,2020-05-18,5,2020,419269.671428571
1679,96611355,450000.0,4.0,2829.0,4,8.0,1,15,0,-97.9681701660156,0,2.5,30.2007713317871,10454.0,1,1,78737,2.01,2020-01-16,1,2020,581908.0
1680,70327820,530000.0,3.0,2834.0,4,6.66666666666667,2,17,1,-97.8980407714844,1,3.46666666666667,30.2449645996094,12196.8,69,1,78736,1.98,2020-08-03,8,2020,419269.671428571
1681,144389349,385000.0,1.0,1184.0,2,8.0,1,18,1,-97.9504013061523,1,3.93333333333333,30.2096366882324,119354.4,7,4,78737,1.98,2020-02-18,2,2020,581908.0
1682,29331319,2125000.0,8.0,8299.0,5,5.66666666666667,2,16,1,-97.8678817749023,1,5.06666666666667,30.2852821350098,44866.8,170,3,78735,1.98,2020-11-23,11,2020,1009542.2688172
1683,83815840,539000.0,3.0,2536.0,4,8.66666666666667,1,18,1,-97.9146499633789,1,1.96666666666667,30.1997356414795,9016.0,1,1,78739,1.98,2020-04-13,4,2020,577840.075
1684,29492329,1800000.0,7.0,7233.0,7,8.0,2,18,1,-97.9123916625977,1,2.33333333333333,30.2143383026123,174240.0,65,8,78737,1.98,2020-08-11,8,2020,581908.0
1685,29492315,829500.0,4.0,3398.0,5,8.0,2,18,1,-97.9169692993164,1,2.36666666666667,30.2102718353271,108900.0,35,5,78737,1.98,2020-03-20,3,2020,581908.0
1686,29484815,770000.0,3.0,2951.0,6,8.0,2,18,1,-97.9273834228516,1,3.16666666666667,30.2227535247803,221284.8,67,3,78737,1.98,2020-12-29,12,2020,581908.0
1687,29484794,660000.0,2.0,2272.0,3,8.0,1,18,1,-97.9208831787109,1,2.86666666666667,30.22194480896,130244.4,34,3,78737,1.98,2020-10-20,10,2020,581908.0
1688,83819225,575000.0,4.0,3095.0,4,8.66666666666667,2,18,1,-97.9150619506836,1,1.96666666666667,30.199197769165,7200.0,57,1,78739,1.98,2020-07-15,7,2020,577840.075
1689,29477800,359900.0,2.0,1496.0,3,6.66666666666667,2,17,1,-97.8963088989258,1,3.56666666666667,30.2417259216309,6577.0,37,2,78736,1.98,2020-07-01,7,2020,419269.671428571
1690,115566795,369900.0,3.0,2311.0,3,6.0,2,17,1,-97.8739471435547,1,3.36666666666667,30.2453022003174,12632.4,37,4,78735,1.98,2020-02-05,2,2020,1009542.2688172
1691,29477993,349000.0,3.0,1874.0,4,6.66666666666667,2,17,1,-97.8986740112305,1,3.66666666666667,30.2380714416504,9757.0,45,10,78736,1.98,2020-02-14,2,2020,419269.671428571
1692,29477789,317000.0,2.0,1668.0,4,6.66666666666667,1,17,1,-97.8968200683594,1,3.63333333333333,30.2413291931152,6621.0,40,13,78736,1.98,2020-04-03,4,2020,419269.671428571
1693,70331787,492900.0,3.0,2473.0,3,6.0,2,17,1,-97.8870162963867,1,4.26666666666667,30.2555561065674,7592.0,34,4,78735,1.98,2020-02-14,2,2020,1009542.2688172
1694,122518138,414500.0,4.0,3102.0,4,8.0,2,15,0,-97.9681549072266,0,2.5,30.2004375457764,10497.0,110,9,78737,2.01,2020-10-09,10,2020,581908.0
1695,124840131,1550000.0,6.0,3319.0,4,8.0,1,18,1,-97.931526184082,1,2.76666666666667,30.2010116577148,219978.0,42,3,78737,1.98,2020-09-17,9,2020,581908.0
1696,70331784,420000.0,4.0,3647.0,4,6.0,2,17,1,-97.8871536254883,1,4.26666666666667,30.2547550201416,13939.2,65,7,78735,1.98,2020-06-25,6,2020,1009542.2688172
1697,110539781,449900.0,3.0,2276.0,3,6.0,1,17,1,-97.8759078979492,1,3.46666666666667,30.2425231933594,12632.4,76,1,78735,1.98,2020-09-30,9,2020,1009542.2688172
1698,29474280,650000.0,3.0,3004.0,4,5.66666666666667,1,16,1,-97.8467559814453,1,3.76666666666667,30.2519092559814,9452.0,61,1,78735,1.98,2020-06-08,6,2020,1009542.2688172
1699,70330278,4250000.0,5.0,4882.0,4,5.66666666666667,1,16,1,-97.8657379150391,1,4.63333333333333,30.2660884857178,148104.0,75,3,78735,1.98,2020-11-02,11,2020,1009542.2688172
1700,70346084,685000.0,4.0,3442.0,5,8.66666666666667,2,18,1,-97.9168319702148,1,2.06666666666667,30.1984195709229,14374.8,65,2,78739,1.98,2020-06-08,6,2020,577840.075
1701,29331278,1319000.0,5.0,4689.0,4,5.66666666666667,2,16,1,-97.8689575195312,1,5.1,30.2851028442383,34848.0,40,3,78735,1.98,2020-02-21,2,2020,1009542.2688172
